"Date","Close","1DayPercentMove","2DayPercentMove","3DayPercentMove","4DayPercentMove","5DayPercentMove","6DayPercentMove","7DayPercentMove","8DayPercentMove","9DayPercentMove","10DayPercentMove","11DayPercentMove","12DayPercentMove","13DayPercentMove","14DayPercentMove","15DayPercentMove","16DayPercentMove","17DayPercentMove","18DayPercentMove","19DayPercentMove","20DayPercentMove","50DayPercentMove","100DayPercentMove","200DayPercentMove","10DayAutoCor","20DayAutoCor","50DayAutoCor","100DayAutoCor","1DayATR","2DayATR","5DayATR","10DayATR","20DayATR","50DayATR","100DayATR","1DayMAD","2DayMAD","3DayMAD","5DayMAD","10DayMAD","20DayMAD","50DayMAD","100DayMAD","200DayMAD","20DayMA","50DayMA","100DayMA","20DayDMA","50DayDMA","100DayDMA"
2011-04-04,1329.25,0.113,0.5674,0.4155,0.9876,2.073,1.47,1.839,2.883,3.203,2.804,2.963,4.357,5.601,3.848,2.605,1.78,2.704,1.045,0.7008,1.547,3.163,11.19,23.68,-0.2537,0.9028,0.6517,0.7261,10.75,13.125,34.875,67,68.875,110.875,197,0.688,1.124,1.56,1.202,1.824,4.91,5.998,8.656,14.496,1302.2,1308.425,1273.9475,2.0773,1.5916,4.341
2011-04-01,1327.75,0.4539,0.3022,0.8737,1.958,1.355,1.724,2.767,3.086,2.688,2.847,4.24,5.482,3.73,2.489,1.665,2.588,0.9312,0.5871,1.432,0.5681,3.751,9.641,24.03,-0.0689,0.962,0.5558,0.7797,9.25,20.375,36.625,69.875,68.875,110.875,197,0.646,1.128,1.756,0.944,2.104,4.786,6.342,9.68,15.338,1301.1875,1307.61,1272.61,2.0414,1.5402,4.3328
2011-03-31,1321.75,-0.1511,0.4178,1.497,0.897,1.264,2.303,2.62,2.224,2.382,3.768,5.005,3.262,2.026,1.206,2.125,0.4751,0.1326,0.974,0.1136,-0.6016,3.565,8.876,21.54,-0.152,0.922,0.5591,0.8098,9.125,15.25,34,74.75,69.25,110.875,197,0.694,0.9,0.966,1.352,2.344,4.69,6.182,9.784,14.75,1300.8125,1306.65,1271.4425,1.6096,1.1556,3.9567
2011-03-30,1323.75,0.5698,1.651,1.05,1.417,2.457,2.776,2.378,2.537,3.925,5.164,3.418,2.181,1.359,2.279,0.6271,0.2841,1.127,0.2651,-0.4512,1.378,3.539,9.31,21.39,-0.2861,0.9235,0.5547,0.8367,15.25,20.375,44.25,83.875,69.75,110.875,197,0.764,0.862,1.364,1.232,2.258,4.646,6.896,9.996,14.794,1301.2125,1305.74,1270.365,1.732,1.3793,4.2023
2011-03-29,1316.25,1.075,0.4771,0.8427,1.877,2.193,1.798,1.956,3.337,4.568,2.832,1.602,0.7848,1.7,0.05701,-0.2841,0.5539,-0.303,-1.015,0.8041,1.172,1.661,7.889,18.53,-0.2442,0.8673,0.5272,0.8762,15.375,21.375,44.375,74.875,69.75,110.25,196.875,0.648,1.024,1.506,1.1,1.756,4.442,6.842,10.374,14.512,1300.3125,1304.835,1269.2375,1.2257,0.8748,3.704
2011-03-28,1302.25,-0.5916,-0.2298,0.7933,1.106,0.7154,0.8714,2.238,3.456,1.738,0.521,-0.2871,0.6181,-1.007,-1.345,-0.5157,-1.363,-2.068,-0.268,0.09608,-1.791,1.323,6.567,16.4,0.1454,0.7693,0.5274,0.9039,11.875,20.5,43.875,61.125,75.875,108.5,196.875,0.588,1.13,0.808,0.988,1.734,4.452,6.252,10.186,13.186,1299.55,1304.405,1268.275,0.2078,-0.1652,2.6788
2011-03-25,1310,0.3639,1.393,1.708,1.315,1.472,2.846,4.072,2.344,1.119,0.3063,1.217,-0.4181,-0.7576,0.07639,-0.7764,-1.485,0.3255,0.6918,-1.207,-0.6635,1.59,7.509,17.36,0.0621,0.854,0.5241,0.9219,14,21.375,49.5,60.75,85.375,107.75,194,0.76,1.156,0.994,0.768,1.55,4.502,6.902,10.462,13.728,1300.7375,1304.065,1267.4725,0.7121,0.4551,3.3553
2011-03-24,1305.25,1.026,1.339,0.9474,1.104,2.473,3.694,1.973,0.7526,-0.05743,0.8499,-0.7792,-1.117,-0.2865,-1.136,-1.842,-0.03829,0.3267,-1.565,-1.024,0.1919,1.873,9.021,17.17,0.0557,0.893,0.5812,0.8999,17.25,24.75,51.375,53,85.375,105,183.625,0.746,1.104,1.264,1.23,1.586,4.756,6.34,10.448,13.73,1301.175,1303.655,1266.5575,0.3132,0.1223,3.0549
2011-03-23,1292,0.3106,-0.07734,0.07746,1.433,2.642,0.9375,-0.2702,-1.072,-0.1738,-1.786,-2.121,-1.299,-2.14,-2.839,-1.053,-0.6918,-2.564,-2.028,-0.8252,-1.034,0.6622,8.321,16.03,-0.0533,0.7612,0.5363,0.9373,13,23.75,59.625,57.375,85.375,104.875,181.375,0.712,0.938,0.772,0.926,1.918,4.61,6.29,10.326,14.204,1301.05,1303.175,1265.4775,-0.6956,-0.8575,2.0958
2011-03-22,1288,-0.3867,-0.2324,1.119,2.324,0.625,-0.5789,-1.378,-0.4829,-2.09,-2.424,-1.604,-2.443,-3.14,-1.359,-0.9992,-2.866,-2.332,-1.132,-1.34,-2.016,1.377,8.876,18.11,0.2377,0.8058,0.5899,0.9008,15.25,34.25,59.5,61.25,85.375,101.25,181.125,1.08,1.122,0.83,0.926,2.298,4.838,5.548,10.438,14.578,1301.725,1303.005,1264.485,-1.0544,-1.1516,1.8597
2011-03-21,1293,0.1549,1.511,2.721,1.016,-0.193,-0.9954,-0.09658,-1.71,-2.046,-1.222,-2.064,-2.764,-0.9764,-0.6149,-2.489,-1.953,-0.7484,-0.9575,-1.636,-2.782,2.173,9.53,18.71,0.4875,0.7826,0.6377,0.9,24.25,35.875,47.125,61.625,85.375,101.25,181.125,1.252,0.9,1.186,1.266,2.292,5.034,5.5,11.126,15.486,1303.05,1302.655,1263.435,-0.7713,-0.7412,2.34
2011-03-18,1291,1.354,2.562,0.8594,-0.3474,-1.148,-0.2511,-1.862,-2.197,-1.375,-2.216,-2.914,-1.13,-0.7686,-2.64,-2.104,-0.9019,-1.111,-1.788,-2.932,-3.836,1.854,9.476,19.12,0.4543,0.7286,0.6341,0.8481,29.875,48.375,51.75,65.375,88.375,101.25,181.125,1.202,1.16,0.982,1.32,2.484,5.234,5.626,11.39,16.244,1304.9,1302.105,1262.31,-1.0652,-0.8528,2.2728
2011-03-17,1273.75,1.192,-0.4883,-1.679,-2.469,-1.584,-3.174,-3.504,-2.693,-3.522,-4.211,-2.451,-2.094,-3.94,-3.412,-2.226,-2.432,-3.1,-4.229,-5.121,-4.784,0.2755,8.059,20.68,0.2843,0.6323,0.6131,0.6693,36.5,45.75,52,69.25,87.125,101.25,181.125,1.072,0.948,0.936,1.646,2.712,4.97,5.812,9.666,15.162,1307.475,1301.635,1261.1925,-2.5794,-2.1423,0.9957
2011-03-16,1258.75,-1.66,-2.837,-3.618,-2.743,-4.314,-4.64,-3.839,-4.658,-5.339,-3.6,-3.247,-5.072,-4.55,-3.378,-3.581,-4.241,-5.357,-6.238,-5.905,-5.57,-1.022,6.426,18.83,0.1855,0.5565,0.5719,0.6353,41.125,37.875,50.5,68.5,84.375,100.5,182.75,1.198,1.244,1.09,1.304,2.57,4.976,5.39,9.024,13.896,1310.675,1301.565,1260.2425,-3.9617,-3.2895,-0.1184
2011-03-15,1280,-1.196,-1.991,-1.101,-2.699,-3.03,-2.215,-3.049,-3.741,-1.972,-1.614,-3.469,-2.938,-1.746,-1.953,-2.625,-3.759,-4.656,-4.317,-3.976,-3.487,1.166,8.222,22.14,0.1748,0.7687,0.5974,0.6256,30.875,42,53.625,64.5,78,96,182.75,0.812,0.786,0.978,1.03,2.4,5.272,6.122,9.482,14.332,1314.3875,1301.825,1259.4825,-2.6162,-1.6765,1.629
2011-03-14,1295.5,-0.804,0.09658,-1.52,-1.856,-1.031,-1.875,-2.576,-0.785,-0.4228,-2.3,-1.763,-0.5565,-0.766,-1.445,-2.594,-3.501,-3.158,-2.813,-2.319,-2.429,2.391,9.718,21.53,0.3793,0.8419,0.6675,0.7024,22.75,29,41.5,52,64.5,96,179.375,0.576,0.832,0.82,1.424,2.346,5.34,5.804,9.944,14.17,1316.7,1301.53,1258.51,-1.6101,-0.4633,2.9392
2011-03-11,1306,0.9079,-0.7222,-1.061,-0.2292,-1.079,-1.786,0.01915,0.3843,-1.508,-0.9668,0.2495,0.0383,-0.6466,-1.804,-2.719,-2.373,-2.026,-1.527,-1.638,-1.601,4.23,11.08,18.35,0.2648,0.896,0.7166,0.7696,25.125,27,42.25,52,63.25,89.25,179.375,0.476,0.624,0.582,1.442,2.276,5.968,5.152,9.938,12.914,1318.3125,1300.925,1257.3625,-0.934,0.3901,3.8682
2011-03-10,1294.25,-1.615,-1.951,-1.127,-1.969,-2.67,-0.8807,-0.5188,-2.394,-1.858,-0.6525,-0.8617,-1.54,-2.688,-3.594,-3.252,-2.907,-2.413,-2.523,-2.486,-1.858,3.169,10.17,18.01,0.6167,0.8433,0.7063,0.7705,19,28.375,41,47.125,55.25,92.375,177.625,0.486,0.688,0.748,1.494,2.374,5.488,4.818,9.962,13.836,1319.375,1299.865,1256.06,-1.9043,-0.432,3.0405
2011-03-09,1315.5,-0.3409,0.4966,-0.3598,-1.072,0.7467,1.114,-0.7919,-0.2464,0.9787,0.766,0.07608,-1.09,-2.011,-1.663,-1.313,-0.8106,-0.9226,-0.8853,-0.2464,-0.2842,4.758,13.04,23,0.7295,0.9128,0.6677,0.6823,16.625,25.75,37.875,44.75,55.25,95.75,181,0.424,0.602,0.75,0.99,2.636,5.892,5.086,9.85,14.686,1320.6,1299.07,1254.865,-0.3862,1.2648,4.832
2011-03-08,1320,0.8403,-0.01894,-0.7332,1.091,1.46,-0.4525,0.09479,1.324,1.111,0.4184,-0.7519,-1.676,-1.327,-0.9752,-0.4712,-0.5837,-0.5462,0.09479,0.05685,-0.1324,5.263,12.03,21.02,0.8457,0.9285,0.7822,0.7688,22.125,27,41.125,39.25,55.25,97.25,183.5,0.45,0.72,0.738,1.002,2.684,5.548,4.562,11.068,14.632,1320.7875,1297.875,1253.3475,-0.0596,1.7047,5.318
2011-03-07,1309,-0.8521,-1.56,0.2489,0.6149,-1.282,-0.7393,0.4797,0.2681,-0.4184,-1.579,-2.495,-2.149,-1.8,-1.301,-1.412,-1.375,-0.7393,-0.777,-0.9646,-0.513,4.448,11.4,20.26,0.8116,0.9144,0.7243,0.775,23.875,33.75,41.125,39.25,54.125,96.875,182.875,0.554,0.892,0.816,1.526,2.69,5.402,4.404,11.136,14.094,1320.875,1296.555,1251.93,-0.899,0.9599,4.5586
2011-03-04,1320.25,-0.7144,1.11,1.48,-0.4336,0.1137,1.343,1.13,0.4374,-0.7331,-1.657,-1.308,-0.9565,-0.4524,-0.5649,-0.5274,0.1137,0.0758,-0.1135,0.342,0.9944,5.367,12.5,19.91,0.7858,0.9774,0.7908,0.807,25.125,34.875,45.125,43.5,50.5,98.875,182.875,0.68,0.836,1.022,1.562,2.784,5.576,4.522,11.728,14.032,1321.2125,1295.44,1250.59,-0.0728,1.9152,5.5702
2011-03-03,1329.75,1.838,2.21,0.2828,0.8341,2.073,1.858,1.16,-0.0188,-0.9497,-0.598,-0.2438,0.2639,0.1506,0.1884,0.8341,0.7959,0.6053,1.064,1.721,2.033,5.998,13.24,25.3,0.8602,0.976,0.6795,0.7388,22.25,35.75,45.375,46.25,49.375,98.5,182.875,0.692,0.862,0.97,1.432,2.854,5.64,5.448,11.374,14.67,1320.5625,1294.095,1249.1225,0.6957,2.7552,6.4547
2011-03-02,1305.75,0.3651,-1.527,-0.9858,0.2303,0.01915,-0.6656,-1.823,-2.737,-2.392,-2.044,-1.546,-1.657,-1.62,-0.9858,-1.023,-1.21,-0.76,-0.1147,0.1918,0.4423,4.397,12.13,21.69,0.6734,0.9383,0.7131,0.7332,26.625,33.875,44.75,47.5,49.875,96.625,176.875,0.734,0.944,0.954,1.212,2.738,5.418,4.812,9.786,13.082,1319.2375,1292.59,1247.5675,-1.0224,1.0181,4.6637
2011-03-01,1301,-1.885,-1.346,-0.1343,-0.3447,-1.027,-2.181,-3.091,-2.747,-2.401,-1.904,-2.015,-1.978,-1.346,-1.383,-1.57,-1.121,-0.4781,-0.1726,0.07692,-0.1343,4.814,11.94,21.48,0.7466,0.8743,0.7346,0.721,25.875,31.625,38.375,45.125,50.875,98.875,176.75,0.966,0.856,1.308,1.242,2.662,5.512,4.822,9.702,13.01,1318.95,1291.49,1246.155,-1.3609,0.7364,4.4011
2011-02-28,1326,0.5498,1.785,1.57,0.8749,-0.3008,-1.229,-0.8783,-0.5251,-0.01885,-0.1318,-0.09418,0.5498,0.5117,0.3215,0.779,1.434,1.746,2,1.785,3.392,6.763,14.26,22.27,0.7823,0.8673,0.8042,0.7853,17.25,27.75,31.375,50.25,52.75,102.25,176.25,1.072,0.924,1.222,1.414,2.794,5.802,4.916,10.558,13.556,1319.0375,1290.295,1244.7675,0.5278,2.7672,6.5259
2011-02-25,1318.75,1.228,1.015,0.3233,-0.8459,-1.769,-1.42,-1.069,-0.5655,-0.6778,-0.6404,0,-0.0379,-0.227,0.228,0.8797,1.189,1.442,1.228,2.826,3.716,6.052,14.03,23.25,0.5447,0.8569,0.7658,0.7475,18.375,32.25,35.375,58.5,62.5,105.375,179.25,0.94,0.71,0.978,1.53,2.646,5.532,5.258,10.494,13.74,1316.8625,1288.615,1243.1125,0.1433,2.3386,6.0845
2011-02-24,1302.75,-0.2106,-0.8939,-2.049,-2.961,-2.616,-2.269,-1.772,-1.883,-1.846,-1.213,-1.251,-1.438,-0.988,-0.3442,-0.03837,0.2115,0,1.579,2.458,0.5402,5.315,12.72,17.36,0.8599,0.9252,0.8401,0.8066,20.625,30.125,40.25,55.25,64.75,106.125,177.375,1.008,1.082,1.434,1.576,2.972,5.514,4.562,10.438,12.372,1314.5,1287.11,1241.49,-0.8939,1.2151,4.9344
2011-02-23,1305.5,-0.6847,-1.842,-2.756,-2.411,-2.063,-1.565,-1.676,-1.639,-1.005,-1.042,-1.229,-0.779,-0.1339,0.1726,0.4231,0.2111,1.793,2.674,0.7525,0.9277,5.134,13.06,16.69,0.8433,0.8309,0.8721,0.8119,23.625,25.5,36.5,52.75,64,106.125,176.75,0.87,0.844,1.584,1.37,3.228,5.306,4.508,10.388,12.018,1314.15,1285.795,1240.02,-0.6582,1.5325,5.2806
2011-02-22,1314.5,-1.165,-2.086,-1.738,-1.388,-0.886,-0.9979,-0.9606,-0.3223,-0.36,-0.5485,-0.095,0.5546,0.8632,1.115,0.9019,2.495,3.382,1.447,1.624,2.097,5.901,15.84,15.87,0.8824,0.9213,0.821,0.7748,18.875,23.375,27.75,47.25,63.75,112.375,180.5,0.656,0.954,1.1,1.262,3.112,5.526,4.71,11.426,13.63,1313.55,1284.52,1238.5125,0.0723,2.3339,6.1354
2011-02-21,1330,-0.9311,-0.5793,-0.2251,0.2828,0.1695,0.2072,0.8531,0.8149,0.6242,1.083,1.74,2.053,2.308,2.092,3.704,4.601,2.643,2.822,3.301,3.221,7.172,16.44,17.16,0.9792,0.9312,0.8417,0.7786,10.75,14.125,21.75,46.125,63.75,112.5,183.375,0.436,0.802,1.322,1.534,3.28,5.678,5.2,11.566,13.63,1312.2,1283.055,1236.715,1.3565,3.6588,7.543
2011-02-18,1342.5,0.3551,0.7127,1.225,1.111,1.149,1.801,1.762,1.57,2.033,2.696,3.012,3.269,3.051,4.678,5.584,3.608,3.788,4.272,4.191,4.903,8.881,18.1,16.06,0.9829,0.9669,0.7276,0.7419,9.75,14.125,21.75,41.625,65.75,111.25,186.375,0.45,1.074,1.586,1.626,3.148,6.03,5.83,11.724,13.38,1310.125,1281.275,1234.8375,2.4711,4.7784,8.7188
2011-02-17,1337.75,0.3563,0.8671,0.7532,0.7911,1.441,1.402,1.21,1.672,2.333,2.647,2.904,2.687,4.308,5.21,3.241,3.421,3.903,3.822,4.532,4.819,8.871,17.24,14.36,0.947,0.9531,0.5436,0.7668,10.875,11.625,27.125,42.875,64.25,110.75,192.5,0.416,1.058,1.18,1.58,3.108,5.98,6.516,12.044,13.456,1306.9875,1279.085,1232.78,2.3537,4.5865,8.5149
2011-02-16,1333,0.509,0.3954,0.4332,1.081,1.042,0.8511,1.311,1.97,2.283,2.538,2.322,3.938,4.837,2.875,3.054,3.534,3.454,4.161,4.447,4.263,8.972,16.75,15.69,0.9495,0.8973,0.7068,0.8057,8.625,17.5,29.125,44.125,62.25,113.375,190.5,0.34,1.064,1.276,1.462,3.304,6.404,5.97,12.23,13.766,1303.9125,1276.905,1230.8125,2.2308,4.393,8.3024
2011-02-15,1326.25,-0.113,-0.07534,0.5687,0.5306,0.3405,0.798,1.453,1.765,2.019,1.804,3.411,4.306,2.354,2.532,3.01,2.93,3.633,3.918,3.735,2.433,8.531,16.57,14.68,0.9722,0.9706,0.6027,0.8024,6.875,14.625,26.75,41.75,61.625,107.125,188.125,0.332,1.046,1.402,1.67,3.086,6.592,6.34,12.278,13.078,1301.1875,1274.71,1228.9,1.9261,4.0433,7.9217
2011-02-14,1327.75,0.03767,0.6825,0.6443,0.4539,0.912,1.568,1.88,2.135,1.919,3.528,4.424,2.47,2.648,3.126,3.046,3.751,4.035,3.852,2.549,3.307,8.521,16.14,19.94,0.8408,0.9863,0.8457,0.7993,12.75,17.375,30.75,43.625,63.25,107.625,188.125,0.482,1.064,1.068,1.576,2.826,6.402,6.16,12.656,14.92,1299.6125,1272.625,1227.015,2.1651,4.3316,8.2098
2011-02-11,1327.25,0.6446,0.6064,0.4161,0.874,1.53,1.842,2.096,1.881,3.489,4.385,2.431,2.609,3.087,3.007,3.712,3.996,3.813,2.51,3.268,2.927,8.546,18.45,18.24,0.5784,0.9812,0.8692,0.7491,15.375,15.375,34.5,49.25,61.25,111,191.125,0.562,1.178,1.144,1.51,2.758,6.98,5.402,12.808,14.31,1297.4875,1270.54,1225.17,2.2939,4.4635,8.3319
2011-02-10,1318.75,-0.0379,-0.227,0.228,0.8797,1.189,1.442,1.228,2.826,3.716,1.775,1.952,2.427,2.348,3.048,3.33,3.148,1.854,2.606,2.268,2.927,9.485,16.73,13.3,0.9837,0.9425,0.5948,0.785,11.125,14.875,34,45.375,56,113.875,188.5,0.584,0.908,1.216,1.446,3.432,6.38,5.408,13.032,13.652,1295.6,1268.45,1223.1025,1.7868,3.9655,7.8201
2011-02-09,1319.25,-0.1891,0.266,0.918,1.228,1.481,1.267,2.866,3.755,1.814,1.991,2.466,2.387,3.086,3.369,3.187,1.892,2.645,2.307,2.966,2.785,11.85,16.26,12.52,0.9195,0.9544,0.3607,0.8013,9.75,16.25,37.25,44.625,55.875,126.75,188.625,0.724,1.178,0.948,1.392,3.872,6.306,5.372,12.752,12.812,1293.725,1266.165,1221.2125,1.973,4.1926,8.0279
2011-02-08,1321.75,0.456,1.109,1.42,1.673,1.459,3.06,3.952,2.007,2.184,2.66,2.581,3.282,3.565,3.383,2.085,2.84,2.501,3.161,2.98,4.034,11.4,16.3,10.28,0.8931,0.9741,0.1413,0.7981,11.625,16.625,37.25,44.375,52.25,128.375,201,0.784,0.876,0.832,1.626,3.466,5.946,5.988,12.962,12.348,1291.9375,1263.37,1219.3675,2.3076,4.621,8.3964
2011-02-07,1315.75,0.6502,0.9591,1.212,0.9979,2.593,3.48,1.544,1.72,2.194,2.115,2.813,3.095,2.914,1.622,2.373,2.036,2.693,2.513,3.562,3.971,11.2,16.13,11.17,0.8907,0.9724,0.2398,0.8273,12.25,18.125,38,45,51.125,127.75,201.125,0.808,0.998,0.918,1.342,3.44,5.87,5.954,14.424,14.88,1289.375,1260.665,1217.515,2.0456,4.3695,8.0685
2011-02-04,1307.25,0.3069,0.5577,0.3454,1.93,2.812,0.8875,1.063,1.534,1.455,2.149,2.429,2.249,0.9654,1.712,1.376,2.029,1.85,2.893,3.299,3.136,8.938,15.92,8.463,0.9631,0.9872,0.1354,0.7941,12.375,20.875,37.625,42.25,48,122,198.375,0.712,0.642,0.752,1.292,2.896,5.968,6.278,13.938,14.48,1286.8625,1258.015,1215.6875,1.5843,3.9137,7.5317
2011-02-03,1303.25,0.25,0.03838,1.618,2.497,0.5788,0.7538,1.223,1.145,1.836,2.116,1.936,0.6565,1.4,1.066,1.717,1.539,2.578,2.983,2.82,2.598,8.922,15.77,9.517,0.9554,0.9745,0.2113,0.8049,10.875,29,34.375,41.125,49.375,120.75,197.125,0.834,0.746,0.774,1.42,2.848,5.888,6.278,13.282,13.914,1284.875,1255.87,1213.8925,1.4301,3.7727,7.3612
2011-02-02,1300,-0.2111,1.364,2.241,0.328,0.5025,0.9709,0.8925,1.582,1.861,1.682,0.4055,1.148,0.8143,1.463,1.286,2.322,2.726,2.564,2.342,2.221,10.33,15.99,10.08,0.9779,0.9648,0.1179,0.7994,16.125,31,36.5,41.125,52.375,122.25,198.625,0.764,0.456,0.744,1.386,3.112,5.732,6.954,13.188,14.05,1283.225,1253.735,1212.1175,1.3073,3.6902,7.2503
2011-02-01,1302.75,1.579,2.458,0.5402,0.7151,1.184,1.106,1.797,2.076,1.897,0.6179,1.362,1.027,1.678,1.5,2.538,2.944,2.781,2.559,2.438,2.964,8.744,16.19,7.821,0.9785,0.9306,0.0009,0.7718,23.125,36.375,36.25,41.5,52.75,122.25,199.625,0.746,0.658,0.86,1.55,2.878,5.896,7.888,13.064,13.164,1281.8125,1251.3,1210.325,1.6334,4.1117,7.6364
2011-01-31,1282.5,0.8651,-1.023,-0.8504,-0.3883,-0.4657,0.2149,0.4897,0.3129,-0.9461,-0.214,-0.5429,0.09756,-0.07791,0.9445,1.343,1.183,0.9644,0.8453,1.363,1.363,7.031,15.57,5.795,0.9615,0.9278,-0.0327,0.7405,25.25,24.75,33,36.5,50,120,200.75,0.62,0.316,0.836,1.23,2.53,5.812,7.462,12.648,12.62,1279.9375,1249.205,1208.51,0.2002,2.6653,6.1224
2011-01-28,1271.5,-1.872,-1.701,-1.243,-1.319,-0.6447,-0.3722,-0.5475,-1.796,-1.07,-1.396,-0.761,-0.9349,0.07871,0.4741,0.3156,0.09841,-0.01966,0.494,0.494,1.477,6.157,15.33,5.804,0.7989,0.9427,0.0177,0.7545,19,24.375,28.875,33.375,44.875,125.75,206.5,0.642,0.626,0.792,1.108,2.448,5.404,7.114,13.296,12.774,1279.075,1247.52,1206.7825,-0.5922,1.9222,5.3628
2011-01-27,1295.75,0.174,0.6408,0.5627,1.25,1.528,1.349,0.07724,0.817,0.4847,1.132,0.9544,1.987,2.39,2.229,2.007,1.887,2.411,2.411,3.412,3.288,10.04,17.88,7.934,0.9889,0.9451,0.0024,0.724,9.875,13.5,26.875,32.875,52.625,127,207.75,0.446,0.436,0.798,1.444,3.168,5.53,7.278,13.182,12.094,1278.15,1246.045,1205.0925,1.377,3.989,7.5229
2011-01-26,1293.5,0.466,0.388,1.074,1.352,1.173,-0.09654,0.6419,0.3102,0.9561,0.7791,1.81,2.213,2.051,1.83,1.71,2.233,2.233,3.232,3.109,3.006,10.11,18.53,7.3,0.8781,0.8293,-0.0137,0.6888,12.75,18.125,25.625,32,64.75,131.5,212.25,0.476,0.648,0.868,1.576,3.348,5.076,7.276,13.636,12.108,1276.0875,1243.68,1203.1275,1.3645,4.0059,7.5115
2011-01-25,1287.5,-0.07761,0.6056,0.8815,0.704,-0.56,0.1751,-0.1551,0.4878,0.3116,1.338,1.738,1.578,1.358,1.238,1.758,1.758,2.753,2.63,2.528,2.672,7.673,16.57,7.695,0.8136,0.9219,0.1125,0.7481,13.375,17.625,27.25,28.125,65.125,131.875,212,0.46,0.432,0.794,1.666,2.916,4.926,6.366,13.728,12.518,1274.2,1241.305,1201.105,1.0438,3.7215,7.193
2011-01-24,1288.5,0.6837,0.9598,0.7822,-0.4827,0.2529,-0.07755,0.5659,0.3896,1.417,1.818,1.657,1.437,1.317,1.838,1.838,2.833,2.71,2.608,2.751,2.813,7.779,16.76,8.255,0.7773,0.9168,0.1664,0.7209,13.375,22.625,28.125,29.875,65.125,131.875,212,0.498,0.822,0.834,1.552,2.902,5.014,6.266,13.328,11.708,1272.525,1239.47,1199.275,1.2554,3.9557,7.4399
2011-01-21,1279.75,0.2742,0.09777,-1.158,-0.4279,-0.7561,-0.1171,-0.2922,0.7281,1.126,0.9665,0.7479,0.629,1.146,1.146,2.135,2.013,1.911,2.053,2.114,2.135,5.677,17.46,5.896,0.8606,0.9768,0.0599,0.6491,14.375,20.875,30.375,34.875,67.125,131.875,212,0.47,0.426,0.97,1.462,2.616,5.232,6.924,12.73,11.196,1270.7625,1237.61,1197.425,0.7073,3.4049,6.8752
2011-01-20,1276.25,-0.176,-1.429,-0.7002,-1.027,-0.3902,-0.5649,0.4526,0.8495,0.6903,0.4724,0.3538,0.8694,0.8694,1.856,1.734,1.632,1.774,1.835,1.856,1.734,5.128,17.98,5.781,0.8111,0.9577,0.1272,0.6166,17.625,20.5,27.75,35,66.75,136.75,216.875,0.6,0.846,0.864,1.622,2.534,5.444,6.634,12.132,11.486,1269.425,1236.235,1195.5225,0.5376,3.2368,6.7525
2011-01-19,1278.5,-1.255,-0.5252,-0.853,-0.2146,-0.3896,0.6297,1.027,0.8678,0.6495,0.5308,1.047,1.047,2.035,1.913,1.812,1.954,2.015,2.035,1.913,2.219,5.574,21.96,7.167,0.7177,0.8615,0.1681,0.4903,16.125,19.25,24.25,33.375,64.875,149.625,229.75,0.586,0.494,0.928,1.906,2.6,6.16,7.1,11.64,12.142,1268.3375,1234.99,1193.5775,0.8012,3.5231,7.115
2011-01-18,1294.75,0.7392,0.4071,1.054,0.8765,1.909,2.311,2.15,1.929,1.808,2.332,2.332,3.332,3.208,3.106,3.25,3.311,3.332,3.208,3.518,4.31,6.127,23.9,8.574,0.8474,0.9375,0.1653,0.4699,9.875,14,23.5,35.5,64.625,155.5,235.75,0.662,0.928,1.016,1.846,2.586,6.556,7.32,11.746,12.118,1266.95,1233.64,1191.275,2.1942,4.9536,8.6861
2011-01-17,1285.25,-0.3296,0.3122,0.1364,1.161,1.561,1.4,1.181,1.062,1.581,1.581,2.574,2.451,2.349,2.492,2.553,2.574,2.451,2.758,3.545,3.482,5.176,20.82,7.778,0.8024,0.9517,0.1491,0.5405,12.25,16.25,24.375,37.125,66.25,153.75,234,0.562,0.656,0.948,1.686,2.46,6.332,6.92,10.774,10.826,1264.275,1232.145,1188.7775,1.6591,4.31,8.1153
2011-01-14,1289.5,0.6439,0.4675,1.496,1.896,1.736,1.515,1.396,1.917,1.917,2.913,2.79,2.688,2.831,2.892,2.913,2.79,3.098,3.887,3.824,3.699,5.827,23.43,8.934,0.787,0.9765,0.169,0.4103,12,18,26.875,29.625,65.5,150.25,233.375,0.552,0.85,1.032,1.682,2.61,6.486,7.28,10.804,12.508,1262.1125,1230.88,1186.5625,2.17,4.7624,8.6753
2011-01-13,1281.25,-0.1753,0.8461,1.245,1.085,0.866,0.747,1.265,1.265,2.255,2.132,2.031,2.173,2.234,2.255,2.132,2.438,3.223,3.16,3.036,3.577,7.016,21.5,8.673,0.8617,0.9183,0.2038,0.462,11.625,15.5,27.125,30.5,63.5,137.125,230.625,0.38,0.656,0.822,1.948,2.692,5.956,6.562,10.764,12.648,1259.8125,1229.46,1184.115,1.7016,4.2124,8.2032
2011-01-12,1283.5,1.023,1.422,1.262,1.043,0.9239,1.442,1.442,2.434,2.312,2.21,2.352,2.414,2.434,2.312,2.618,3.404,3.341,3.217,3.759,3.362,7.608,22.27,8.244,0.785,0.9064,0.1522,0.4858,12.375,18.25,25.375,30.375,63.375,134.75,230.5,0.342,0.644,0.882,2.446,2.848,5.982,6.914,10.936,12.18,1257.6,1227.78,1181.8475,2.0595,4.5383,8.6012
